imdbId;year;spanishTitle;originalTitle;englishTitle;ratingImdb;numVotes;metascore;isAdult;certificate;runtimeMinutes;genres;directors;writers;stars;countries;companies;awards;budget;grossUsCanada;openingUsCanada;grossWorld;profit;roi
tt1780798;2014.0;The Clown;Clown;Clown;5.7;22495.0;42.0;0.0;18;100.0;Horror,Thriller;Jon Watts;Christopher Ford,Jon Watts;Christopher Ford,Jon Watts;United States,Canada;Cross Creek Pictures,Dimension Films,PS 260;"Awards
2 nominations";1500000.0;55007.0;26920.0;4381603.0;2881603.0;1.9210686666666668
tt1790864;2014.0;El corredor del laberinto;The Maze Runner;The Maze Runner;6.8;430091.0;57.0;0.0;12;113.0;Action,Mystery,Sci-Fi;Wes Ball;Noah Oppenheim,Grant Pierce Myers,T.S. Nowlin;Noah Oppenheim,Grant Pierce Myers,T.S. Nowlin;United States,United Kingdom;Twentieth Century Fox,Gotham Group,Temple Hill Entertainment;"Awards
4 wins & 12 nominations";34000000.0;102427862.0;32512804.0;348319861.0;314319861.0;9.244701794117647
tt1791528;2014.0;Puro vicio;Inherent Vice;Inherent Vice;6.7;97300.0;81.0;0.0;16;148.0;Comedy,Crime,Drama;Paul Thomas Anderson;Paul Thomas Anderson,Thomas Pynchon;Paul Thomas Anderson,Thomas Pynchon;United States;Ghoulardi Film Company,Warner Bros.,IAC Films;"Nominated for 2 Oscars
15 wins & 98 nominations total";20000000.0;8110975.0;328184.0;14710975.0;-5289025.0;-0.26445125
tt1791682;2014.0;Mientras seamos jóvenes;While We're Young;While We're Young;6.3;48064.0;77.0;0.0;12;97.0;Comedy,Drama,Mystery;Noah Baumbach;Noah Baumbach,Henrik Ibsen,Wallace Shawn;Noah Baumbach,Henrik Ibsen,Wallace Shawn;United States;IAC Films,Scott Rudin Productions;"Awards
1 win & 3 nominations";10000000.0;7587485.0;227688.0;18117839.0;8117839.0;0.8117839
tt1798243;2014.0;Rudderless;Rudderless;Rudderless;7.5;18024.0;52.0;0.0;R;105.0;Comedy,Drama,Music;William H. Macy;Casey Twenter,Jeff Robison,William H. Macy;Casey Twenter,Jeff Robison,William H. Macy;United States;Unified Pictures,Tee Rob Pictures,Amberdale Productions;"Awards
1 win & 1 nomination";5000000.0;58293.0;37440.0;546149.0;-4453851.0;-0.8907702
tt1800246;2014.0;Las novias de mis amigos;That Awkward Moment;That Awkward Moment;6.1;99328.0;36.0;0.0;12;94.0;Comedy,Romance;Tom Gormican;Tom Gormican;Tom Gormican;United States;Treehouse Pictures,Aversano Films,What If It Barks Films;"Awards
1 win & 2 nominations";8000000.0;26068955.0;8742109.0;45640143.0;37640143.0;4.705017875
tt1809398;2014.0;Invencible (Unbroken);Unbroken;Unbroken;7.2;154891.0;59.0;0.0;12;137.0;Action,Biography,Drama;Angelina Jolie;Joel Coen,Ethan Coen,Richard LaGravenese;Joel Coen,Ethan Coen,Richard LaGravenese;United States;3 Arts Entertainment,Jolie Pas,Legendary Entertainment;"Nominated for 3 Oscars
15 wins & 33 nominations total";65000000.0;115637895.0;30621445.0;161459297.0;96459297.0;1.4839891846153845
tt1821658;2014.0;Operación Cacahuete;The Nut Job;The Nut Job;5.7;27145.0;37.0;0.0;A;85.0;Adventure,Animation,Comedy;Peter Lepeniotis;Peter Lepeniotis,Lorne Cameron,Daniel Woo;Peter Lepeniotis,Lorne Cameron,Daniel Woo;Canada,South Korea,United States;Endgame Entertainment,Gulfstream Pictures,Open Road Films;"Awards
1 win & 5 nominations";42000000.0;64251541.0;19423000.0;120885527.0;78885527.0;1.8782268333333334
tt1823664;2014.0;Annie;Annie;Annie;5.3;35263.0;33.0;0.0;A;118.0;Comedy,Drama,Family;Will Gluck;Will Gluck,Aline Brosh McKenna,Thomas Meehan;Will Gluck,Aline Brosh McKenna,Thomas Meehan;United States;Marcy Media,Olive Bridge Entertainment,Overbrook Entertainment;"Awards
3 wins & 18 nominations";65000000.0;85911262.0;15861939.0;136853506.0;71853506.0;1.1054385538461537
tt1826590;2014.0;¿Qué pasó anoche?;About Last Night;About Last Night;6.1;23090.0;62.0;0.0;16;100.0;Comedy,Romance;Steve Pink;Leslye Headland,Tim Kazurinsky,Denise DeClue;Leslye Headland,Tim Kazurinsky,Denise DeClue;United States;Screen Gems,Olive Bridge Entertainment,Rainforest Films;"Awards
1 nomination";12500000.0;48637684.0;25649011.0;50445860.0;37945860.0;3.0356688
tt1837709;2014.0;Cuento de invierno;Winter's Tale;Winter's Tale;6.2;52887.0;31.0;0.0;7;118.0;Drama,Fantasy,Mystery;Akiva Goldsman;Akiva Goldsman,Mark Helprin;Akiva Goldsman,Mark Helprin;United States;Village Roadshow Pictures,Warner Bros.,Weed Road Pictures;"Awards
2 nominations";60000000.0;12600231.0;7297694.0;30800231.0;-29199769.0;-0.48666281666666666
tt1840309;2014.0;Divergente;Divergent;Divergent;6.6;434201.0;48.0;0.0;12;139.0;Action,Adventure,Mystery;Neil Burger;Evan Daugherty,Vanessa Taylor,Veronica Roth;Evan Daugherty,Vanessa Taylor,Veronica Roth;United States;Summit Entertainment,Red Wagon Entertainment;"Awards
7 wins & 11 nominations";85000000.0;150947895.0;54607747.0;288885818.0;203885818.0;2.398656682352941
tt1843866;2014.0;Capitán América: El Soldado de Invierno;Captain America: The Winter Soldier;Captain America: The Winter Soldier;7.7;762257.0;70.0;0.0;12;136.0;Action,Adventure,Sci-Fi;Anthony Russo,Joe Russo;Christopher Markus,Stephen McFeely,Joe Simon;Christopher Markus,Stephen McFeely,Joe Simon;United States;Marvel Entertainment,Marvel Studios,Walt Disney Pictures;"Nominated for 1 Oscar
5 wins & 52 nominations total";170000000.0;259766572.0;95023721.0;714421503.0;544421503.0;3.2024794294117647
tt1850397;2014.0;El loft;The Loft;The Loft;6.3;53376.0;24.0;0.0;12;108.0;Mystery,Romance,Thriller;Erik Van Looy;Bart De Pauw,Wesley Strick;Bart De Pauw,Wesley Strick;Belgium,United States;Open Road Films,De Vijver Media,Woestijnvis;"Awards
1 nomination";14000000.0;6002684.0;2747342.0;11020402.0;-2979598.0;-0.21282842857142859
tt1865505;2014.0;La canción del mar;Song of the Sea;Song of the Sea;8.1;54076.0;85.0;0.0;A/i;93.0;Adventure,Animation,Drama;Tomm Moore;Will Collins,Tomm Moore;Will Collins,Tomm Moore;Ireland,Denmark,Belgium,Luxembourg,France;Backup Media,Big Farm,Broadcasting Authority of Ireland;"Nominated for 1 Oscar
11 wins & 26 nominations total";7041055.998979712;857522.0;21910.0;4190884.0;-2850171.998979712;-0.40479325819773593
tt1872181;2014.0;The Amazing Spider-Man 2: El poder de Electro;The Amazing Spider-Man 2;The Amazing Spider-Man 2;6.6;426633.0;53.0;0.0;7;142.0;Action,Adventure,Fantasy;Marc Webb;Alex Kurtzman,Roberto Orci,Jeff Pinkner;Alex Kurtzman,Roberto Orci,Jeff Pinkner;United States;Marvel Enterprises,Avi Arad Productions,Columbia Pictures;"Awards
4 wins & 30 nominations";200000000.0;202853933.0;91608337.0;708982323.0;508982323.0;2.544911615
tt1872194;2014.0;El juez;The Judge;The Judge;7.4;182716.0;48.0;0.0;12;141.0;Crime,Drama;David Dobkin;Nick Schenk,Bill Dubuque,David Dobkin;Nick Schenk,Bill Dubuque,David Dobkin;United States;Warner Bros.,Big Kid Pictures,Team Downey;"Nominated for 1 Oscar
3 wins & 9 nominations total";50000000.0;47119388.0;13116226.0;84419388.0;34419388.0;0.68838776
tt1877832;2014.0;X-Men: Días del futuro pasado;X-Men: Days of Future Past;X-Men: Days of Future Past;7.9;672271.0;75.0;0.0;12;132.0;Action,Adventure,Sci-Fi;Bryan Singer;Simon Kinberg,Jane Goldman,Matthew Vaughn;Simon Kinberg,Jane Goldman,Matthew Vaughn;United States,United Kingdom;Twentieth Century Fox,Marvel Entertainment,TSG Entertainment;"Nominated for 1 Oscar
16 wins & 48 nominations total";200000000.0;233921534.0;90823660.0;746045700.0;546045700.0;2.7302285
tt1911658;2014.0;Los pingüinos de Madagascar: La película;Penguins of Madagascar;Penguins of Madagascar;6.7;82947.0;53.0;0.0;A;92.0;Adventure,Animation,Comedy;Eric Darnell,Simon J. Smith;Michael Colton,John Aboud,Brandon Sawyer;Michael Colton,John Aboud,Brandon Sawyer;United States;DreamWorks Animation,Pacific Data Images (PDI);"Awards
8 nominations";132000000.0;83850911.0;25447444.0;373515621.0;241515621.0;1.8296637954545454
tt1921064;2014.0;Pompeya;Pompeii;Pompeii;5.5;107756.0;39.0;0.0;12;105.0;Action,Adventure,Drama;Paul W.S. Anderson;Janet Scott Batchler,Lee Batchler,Michael Robert Johnson;Janet Scott Batchler,Lee Batchler,Michael Robert Johnson;Canada,Germany,United States,United Kingdom;TriStar Pictures,FilmDistrict,Constantin Film;"Awards
9 wins & 4 nominations";100000000.0;23219748.0;10340823.0;117831631.0;17831631.0;0.17831631
tt1924435;2014.0;Vamos de polis;Let's Be Cops;Let's Be Cops;6.4;128915.0;30.0;0.0;12;104.0;Action,Comedy,Crime;Luke Greenfield;Luke Greenfield,Nicholas Thomas;Luke Greenfield,Nicholas Thomas;United States;Genre Films,Twentieth Century Fox,WideAwake;"Awards
2 nominations";17000000.0;82390774.0;17813722.0;138224951.0;121224951.0;7.130879470588235
tt1929263;2014.0;El cielo es real;Heaven Is for Real;Heaven Is for Real;5.8;26138.0;47.0;0.0;7;99.0;Biography,Drama,Family;Randall Wallace;Randall Wallace,Chris Parker,Todd Burpo;Randall Wallace,Chris Parker,Todd Burpo;United States;TriStar Pictures,Roth Films,Screen Gems;"Awards
1 win & 5 nominations";12000000.0;91443253.0;22522221.0;101982712.0;89982712.0;7.498559333333334
tt1951265;2014.0;Los juegos del hambre: Sinsajo - Parte 1;The Hunger Games: Mockingjay - Part 1;The Hunger Games: Mockingjay - Part 1;6.6;423536.0;64.0;0.0;12;123.0;Action,Adventure,Sci-Fi;Francis Lawrence;Peter Craig,Danny Strong,Suzanne Collins;Peter Craig,Danny Strong,Suzanne Collins;United States,Canada,France;Lionsgate,Color Force,French Tax Credit;"Awards
21 wins & 32 nominations";125000000.0;337135885.0;121897634.0;755356711.0;630356711.0;5.042853688
tt1956620;2014.0;Sex Tape: Algo pasa en la nube;Sex Tape;Sex Tape;5.1;108945.0;36.0;0.0;16;94.0;Comedy,Romance;Jake Kasdan;Kate Angelo,Jason Segel,Nicholas Stoller;Kate Angelo,Jason Segel,Nicholas Stoller;United States;Columbia Pictures,Media Rights Capital (MRC),LStar Capital;"Awards
2 wins & 3 nominations";40000000.0;38543473.0;14608152.0;126069509.0;86069509.0;2.151737725
tt1959490;2014.0;Noé;Noah;Noah;5.7;246347.0;68.0;0.0;12;138.0;Action,Adventure,Drama;Darren Aronofsky;Darren Aronofsky,Ari Handel;Darren Aronofsky,Ari Handel;United States;Paramount Pictures,New Regency Productions,Protozoa Pictures;"Awards
1 win & 19 nominations";125000000.0;101200044.0;43720472.0;359200044.0;234200044.0;1.873600352
tt1969062;2014.0;Polar Bear;Infinitely Polar Bear;Infinitely Polar Bear;7.0;15423.0;64.0;0.0;R;90.0;Comedy,Drama,Romance;Maya Forbes;Maya Forbes;Maya Forbes;United States;Paper Street Films,Bad Robot,KGB Media;"Awards
3 wins & 9 nominations";6700000.0;1430655.0;47000.0;1824678.0;-4875322.0;-0.72766
tt1971325;2014.0;Autómata;Autómata;Automata;6.1;55207.0;37.0;0.0;12;109.0;Action,Drama,Sci-Fi;Gabe Ibáñez;Gabe Ibáñez,Igor Legarreta,Javier Sánchez Donate;Gabe Ibáñez,Igor Legarreta,Javier Sánchez Donate;Spain,Bulgaria;Green Moon,Nu Boyana Viburno;"Awards
6 nominations";7000000.0;NaN;NaN;6237990.0;-762010.0;-0.10885857142857143
tt1972571;2014.0;El hombre más buscado;A Most Wanted Man;A Most Wanted Man;6.8;73694.0;73.0;0.0;12;122.0;Crime,Drama,Thriller;Anton Corbijn;Andrew Bovell,John le Carré,Stephen Cornwell;Andrew Bovell,John le Carré,Stephen Cornwell;United Kingdom,United States,Germany;Lionsgate,Film4,Demarest Films;"Awards
3 wins & 6 nominations";15000000.0;17237855.0;2687227.0;36233517.0;21233517.0;1.4155678
tt1972779;2014.0;Lo mejor de mí;The Best of Me;The Best of Me;6.7;68126.0;29.0;0.0;12;118.0;Drama,Romance;Michael Hoffman;Nicholas Sparks,Will Fetters,J. Mills Goodloe;Nicholas Sparks,Will Fetters,J. Mills Goodloe;United States;DiNovi Pictures,Relativity Media;NaN;26000000.0;26766213.0;10003827.0;38609668.0;12609668.0;0.4849872307692308
tt1976000;2014.0;Las dos caras de enero;The Two Faces of January;The Two Faces of January;6.2;30139.0;66.0;0.0;12;96.0;Romance,Thriller;Hossein Amini;Hossein Amini,Patricia Highsmith;Hossein Amini,Patricia Highsmith;United Kingdom,France,United States;Timnick Films,StudioCanal,Working Title Films;"Awards
3 nominations";31000000.0;507463.0;43116.0;13551951.0;-17448049.0;-0.5628402903225806
tt2004420;2014.0;Malditos vecinos;Neighbors;Neighbors;6.3;293380.0;68.0;0.0;16;97.0;Comedy;Nicholas Stoller;"Andrew Jay Cohen,""Brendan OBrien""";"Andrew Jay Cohen,""Brendan OBrien""";United States;Good Universe,Point Grey Pictures;"Awards
7 wins & 11 nominations";18000000.0;150157400.0;49033915.0;270665134.0;252665134.0;14.036951888888888
tt2011159;2014.0;Sin escrúpulos;No Good Deed;No Good Deed;5.6;19493.0;26.0;0.0;PG-13;84.0;Thriller;Sam Miller;Aimee Lagos;Aimee Lagos;United States;Screen Gems,Will Packer Productions;"Awards
2 wins & 2 nominations";13200000.0;52543632.0;24250283.0;54323210.0;41123210.0;3.115394696969697
tt2015381;2014.0;Guardianes de la Galaxia;Guardians of the Galaxy;Guardians of the Galaxy;8.0;1072998.0;76.0;0.0;12;121.0;Action,Adventure,Comedy;James Gunn;James Gunn,Nicole Perlman,Dan Abnett;James Gunn,Nicole Perlman,Dan Abnett;United States;Marvel Studios,Walt Disney Pictures,Moving Pictures Company;"Nominated for 2 Oscars
52 wins & 102 nominations total";170000000.0;333718600.0;94320883.0;773350147.0;603350147.0;3.5491185117647057
tt2024469;2014.0;Non-Stop (Sin escalas);Non-Stop;Non-Stop;6.9;254013.0;56.0;0.0;12;106.0;Action,Mystery,Thriller;Jaume Collet-Serra;John W. Richardson,Christopher Roach,Ryan Engle;John W. Richardson,Christopher Roach,Ryan Engle;United Kingdom,France,United States,Canada;StudioCanal,Anton,Silver Pictures;"Awards
1 nomination";50000000.0;92168600.0;28875635.0;222809600.0;172809600.0;3.456192
tt2034031;2014.0;Laggies;Laggies;Laggies;6.4;42533.0;63.0;0.0;R;99.0;Comedy,Drama,Romance;Lynn Shelton;Andrea Seigel;Andrea Seigel;United States;Anonymous Content,BR Capital Group,Merced Media Partners;"Awards
1 win & 1 nomination";5000000.0;1066981.0;74139.0;2379154.0;-2620846.0;-0.5241692
tt2039393;2014.0;El jugador;The Gambler;The Gambler;6.1;67719.0;55.0;0.0;16;111.0;Crime,Drama,Thriller;Rupert Wyatt;William Monahan,James Toback;William Monahan,James Toback;United States;Paramount Pictures,Winkler Films;"Awards
1 win & 3 nominations";25000000.0;33680992.0;9129999.0;39280992.0;14280992.0;0.57123968
tt2048824;2014.0;Old Fashioned;Old Fashioned;Old Fashioned;5.2;1898.0;29.0;0.0;PG-13;115.0;Drama,Romance;Rik Swartzwelder;Rik Swartzwelder;Rik Swartzwelder;United States;Old is New,Skoche Films,Motion Picture Pro Studios;"Awards
5 wins & 4 nominations";600000.0;1914090.0;38965.0;1914090.0;1314090.0;2.19015
tt2049630;2014.0;Unfreedom;Unfreedom;Unfreedom;5.1;1888.0;24.0;0.0;Not Rated;102.0;Crime,Drama,Romance;Raj Amit Kumar;Damon J. Taylor,Raj Amit Kumar,Adam Davis;Damon J. Taylor,Raj Amit Kumar,Adam Davis;United States,India;69 Productions,Dark Frames,Maruti Media;"Awards
2 nominations";1500000.0;3778.0;NaN;3778.0;-1496222.0;-0.9974813333333333
tt2059171;2014.0;13 pecados;13 Sins;13 Sins;6.3;34564.0;44.0;0.0;R;93.0;Horror,Thriller;Daniel Stamm;David Birke,Daniel Stamm,Chookiat Sakveerakul;David Birke,Daniel Stamm,Chookiat Sakveerakul;United States;RADiUS-TWC,Dimension Films,IM Global;"Awards
3 nominations";4000000.0;13809.0;9261.0;826913.0;-3173087.0;-0.79327175
tt2084970;2014.0;The Imitation Game (Descifrando Enigma);The Imitation Game;The Imitation Game;8.0;706024.0;73.0;0.0;7/fig;114.0;Biography,Drama,Thriller;Morten Tyldum;Graham Moore,Andrew Hodges;Graham Moore,Andrew Hodges;United Kingdom,United States;Black Bear Pictures,FilmNation Entertainment,Bristol Automotive;"Won 1 Oscar
49 wins & 162 nominations total";14000000.0;91125683.0;479352.0;233555708.0;219555708.0;15.682550571428571
tt2088003;2014.0;Caza mayor;Big Game;Big Game;5.4;31767.0;53.0;0.0;PG-13;90.0;Action,Adventure;Jalmari Helander;Jalmari Helander,Petri Jokiranta;Jalmari Helander,Petri Jokiranta;Finland,United Kingdom,Germany;Subzero Film Entertainment,Altitude Film Entertainment,Egoli Tossell Pictures;"Awards
1 win & 8 nominations";11292259.621005198;24752.0;16909.0;7455398.0;-3836861.621005198;-0.33977802050070594
tt2093995;2014.0;Fort Bliss;Fort Bliss;Fort Bliss;6.4;3083.0;68.0;0.0;TV-14;116.0;Drama,War;Claudia Myers;Claudia Myers;Claudia Myers;Turkey,United States;Yeniceri Produksiyon A.S.,National Picture Show Entertainment;"Awards
4 wins";1000000.0;NaN;NaN;669247.0;-330753.0;-0.330753
tt2095649;2014.0;Grace de Mónaco;Grace of Monaco;Grace of Monaco;5.7;19080.0;21.0;0.0;7;103.0;Biography,Drama,Romance;Olivier Dahan;Arash Amel;Arash Amel;Switzerland,France,Italy,Belgium;Stone Angels,YRF Entertainment,Umedia;"Nominated for 2 Primetime Emmys
1 win & 4 nominations total";30000000.0;NaN;NaN;27515247.0;-2484753.0;-0.0828251
tt2096672;2014.0;Dos tontos todavía más tontos;Dumb and Dumber To;Dumb and Dumber To;5.6;131183.0;36.0;0.0;12;109.0;Comedy;Bobby Farrelly,Peter Farrelly;Sean Anders,John Morris,Peter Farrelly;Sean Anders,John Morris,Peter Farrelly;United States;Universal Pictures,Wessler Entertainment,Red Granite Pictures;"Awards
1 win & 7 nominations";40000000.0;86208010.0;36111775.0;169837010.0;129837010.0;3.24592525
tt2101570;2014.0;Venganza (In the Blood);In the Blood;In the Blood;5.7;11687.0;40.0;0.0;16;108.0;Action,Crime,Thriller;John Stockwell;James Robert Johnston,Bennett Yellin;James Robert Johnston,Bennett Yellin;United Kingdom,Puerto Rico,United States;Anchor Bay Films,20th Century Fox Home Entertainment,Movie Package Company (MPC);NaN;10000000.0;NaN;NaN;594860.0;-9405140.0;-0.940514
tt2103254;2014.0;Tammy;Tammy;Tammy;4.9;49398.0;39.0;0.0;R;97.0;Comedy,Romance;Ben Falcone;Melissa McCarthy,Ben Falcone;Melissa McCarthy,Ben Falcone;United States;RatPac-Dune Entertainment,Gary Sanchez Productions,New Line Cinema;"Awards
1 win & 7 nominations";20000000.0;84525432.0;21577049.0;100375432.0;80375432.0;4.0187716
tt2103281;2014.0;El amanecer del planeta de los simios;Dawn of the Planet of the Apes;Dawn of the Planet of the Apes;7.6;418255.0;79.0;0.0;12;130.0;Action,Adventure,Drama;Matt Reeves;Mark Bomback,Rick Jaffa,Amanda Silver;Mark Bomback,Rick Jaffa,Amanda Silver;United States,United Kingdom,Canada;Chernin Entertainment,Ingenious Media,Soho VFX;"Nominated for 1 Oscar
17 wins & 48 nominations total";170000000.0;208545589.0;72611427.0;710644566.0;540644566.0;3.1802621529411765
tt2106361;2014.0;En el ojo de la tormenta;Into the Storm;Into the Storm;5.8;66011.0;44.0;0.0;12;89.0;Action,Adventure,Drama;Steven Quale;John Swetnam;John Swetnam;United States;Broken Road Productions,New Line Cinema,RatPac-Dune Entertainment;"Awards
2 wins & 1 nomination";50000000.0;47602194.0;17346427.0;161502194.0;111502194.0;2.23004388
tt2109248;2014.0;Transformers: La era de la extinción;Transformers: Age of Extinction;Transformers: Age of Extinction;5.6;301689.0;32.0;0.0;12;165.0;Action,Adventure,Sci-Fi;Michael Bay;Ehren Kruger;Ehren Kruger;United States,China,Hong Kong;Paramount Pictures,Hasbro,Di Bonaventura Pictures;"Awards
5 wins & 23 nominations";210000000.0;245439076.0;100038390.0;1104054072.0;894054072.0;4.257400342857143
tt2141751;2014.0;God Help the Girl;God Help the Girl;God Help the Girl;6.4;8606.0;58.0;0.0;12;112.0;Drama,Music,Romance;Stuart Murdoch;Stuart Murdoch;Stuart Murdoch;United Kingdom;Barry Mendel Productions,British Film Company,British Film Company;"Awards
3 wins & 7 nominations";1850000.0;102757.0;11330.0;423306.0;-1426694.0;-0.7711859459459459
tt2145829;2014.0;Robots: La invasión;Robot Overlords;Robot Overlords;4.6;6864.0;47.0;0.0;PG-13;90.0;Action,Adventure,Sci-Fi;Jon Wright;Mark Stay,Jon Wright;Mark Stay,Jon Wright;United Kingdom,Canada;Pinewood Studios,British Film Company,British Film Institute (BFI);"Awards
1 nomination";21000000.0;NaN;NaN;943502.0;-20056498.0;-0.9550713333333334
tt2147275;2014.0;"Emoticon ;)";"Emoticon ;)";"Emoticon ;)";5.2;90.0;34.0;0.0;Not Rated;79.0;Drama;Livia De Paolis;Sarah Nerboso,Livia De Paolis;Sarah Nerboso,Livia De Paolis;United States;Emoticon,Tandem Pictures,The Station;"Awards
2 wins & 1 nomination";150000.0;23881.0;11761.0;23881.0;-126119.0;-0.8407933333333333
tt2170439;2014.0;Cómo acabar sin tu jefe 2;Horrible Bosses 2;Horrible Bosses 2;6.3;161801.0;40.0;0.0;R;108.0;Comedy,Crime;Sean Anders;Sean Anders,John Morris,Jonathan Goldstein;Sean Anders,John Morris,Jonathan Goldstein;United States;BenderSpink,New Line Cinema,RatPac Entertainment;"Awards
1 win & 3 nominations";42000000.0;54445357.0;15457418.0;107645357.0;65645357.0;1.5629846904761904
tt2170593;2014.0;St. Vincent;St. Vincent;St. Vincent;7.2;97669.0;64.0;0.0;7;102.0;Comedy,Drama;Theodore Melfi;Theodore Melfi;Theodore Melfi;United States;Chernin Entertainment,Crescendo Productions,Goldenlight Films;"Awards
6 wins & 23 nominations";13000000.0;44137712.0;109878.0;54837234.0;41837234.0;3.2182487692307693
